Subject,Subj/Trial Number,TestTrialNum,Stimuli,idRespTime,ItemRecognResp,SourceSizeResp,SourceLocResp,ItemStatus,OldNewItemResp,ItemRecogStatus,SourceEncodingSize,SourceEncodingLoc,SourceConfidence_absSum,SourceCorrect
P26,P26_84,84,fuse,2.328697503,Remember,-1,-3,target,old,Hit,large,lower,4,1
P26,P26_86,86,herb,2.613945226,Guess,-1,0,lure,old,FalseAlarm,,,1,
P26,P26_88,88,flame,2.728341899,Know,0,0,target,old,Hit,small,lower,0,0
P26,P26_89,89,skull,2.328912435,Guess,-2,0,lure,old,FalseAlarm,,,2,
P26,P26_9,9,rake,3.04743357,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_90,90,rein,1.617831209,Remember,2,0,target,old,Hit,large,upper,2,1
P26,P26_91,91,cork,2.415305456,Know,1,1,target,old,Hit,small,lower,2,0
P26,P26_92,92,badge,1.579504177,Remember,2,1,target,old,Hit,large,lower,3,1
P26,P26_93,93,ridge,2.197275314,Guess,1,0,lure,old,FalseAlarm,,,1,
P26,P26_94,94,stove,1.945840446,Remember,1,-1,target,old,Hit,small,upper,2,0
P26,P26_95,95,tray,2.613852249,New,,,lure,old,CorrectRej,,,,
P26,P26_96,96,aisle,2.047048684,Know,-2,-1,lure,old,FalseAlarm,,,3,
P26,P26_97,97,lawn,1.973636412,Guess,-2,0,lure,old,FalseAlarm,,,2,
P26,P26_98,98,dome,2.197295841,Know,0,0,lure,old,FalseAlarm,,,0,
P26,P26_99,99,pier,2.818281902,New,,,lure,old,CorrectRej,,,,
P27,P27_10,10,sponge,1.283369885,Remember,1,0,target,old,Hit,small,lower,1,0
P27,P27_100,100,wheat,1.607436845,Remember,2,1,target,old,Hit,small,lower,3,0
P27,P27_101,101,bolt,0.914114037,New,,,lure,old,CorrectRej,,,,
P27,P27_102,102,crown,1.962637671,Remember,1,1,target,old,Hit,large,upper,2,2
P27,P27_103,103,itch,1.945695272,Remember,0,-1,target,old,Hit,large,lower,1,1
P27,P27_104,104,crumb,0.896803962,Remember,-1,-3,target,old,Hit,small,lower,4,2
P27,P27_105,105,wing,1.413554825,Remember,1,0,target,old,Hit,small,upper,1,0
P27,P27_106,106,dough,0.896909616,Remember,-3,-2,target,old,Hit,small,lower,5,2
P27,P27_107,107,yacht,1.047477356,Remember,2,2,target,old,Hit,large,upper,4,2
P27,P27_108,108,nest,2.72843893,New,,,lure,old,CorrectRej,,,,
P27,P27_109,109,reed,1.9456998,New,,,lure,old,CorrectRej,,,,
P27,P27_11,11,nurse,2.328798758,Remember,1,1,target,old,Hit,small,upper,2,1
P27,P27_110,110,chalk,1.047680816,Remember,-1,-3,target,old,Hit,small,lower,4,2
P27,P27_111,111,bell,1.04739887,New,,,lure,old,CorrectRej,,,,
P27,P27_112,112,toast,2.613981667,Remember,1,-3,target,old,Hit,large,lower,4,2
P27,P27_113,113,moss,0.896842903,Remember,-1,4,target,old,Hit,small,upper,5,2
P27,P27_114,114,hail,1.969392292,Guess,0,0,target,old,Hit,small,lower,0,0
P27,P27_115,115,seal,1.579520602,New,,,lure,old,CorrectRej,,,,
P27,P27_116,116,wrap,1.977227001,Remember,-1,3,target,old,Hit,small,upper,4,2
P27,P27_117,117,germ,1.945531961,Know,-1,3,lure,old,FalseAlarm,,,4,
P27,P27_118,118,leaf,0.896789472,Remember,1,1,target,old,Hit,large,upper,2,2
P27,P27_119,119,bean,1.797458263,Remember,1,-2,target,old,Hit,large,lower,3,2
P27,P27_12,12,mosque,1.229861789,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_120,120,lens,1.579484378,Remember,1,-1,target,old,Hit,large,upper,2,1
P27,P27_121,121,sleeve,1.229936049,Remember,1,-3,target,old,Hit,large,lower,4,2
P27,P27_122,122,pine,1.945779796,New,,,lure,old,CorrectRej,,,,
P27,P27_123,123,mouse,1.255841241,New,,,lure,old,CorrectRej,,,,
P27,P27_124,124,mule,1.945858282,Guess,-1,1,lure,old,FalseAlarm,,,2,
P27,P27_125,125,lace,1.229914918,Remember,-1,-2,target,old,Hit,large,upper,3,0
P27,P27_126,126,newt,1.634280548,Guess,0,0,lure,old,FalseAlarm,,,0,
P27,P27_127,127,kick,1.606455167,Remember,2,0,target,old,Hit,small,lower,2,0
P27,P27_128,128,quart,2.197413586,New,,,lure,old,CorrectRej,,,,
P27,P27_13,13,bush,1.579583089,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_14,14,knight,1.41402725,Know,-1,3,target,old,Hit,small,lower,4,1
P27,P27_15,15,spruce,1.601293207,Know,-3,-3,target,old,Hit,small,lower,6,2
P27,P27_16,16,trout,1.277582452,Know,-3,2,target,old,Hit,large,upper,5,1
P27,P27_17,17,waist,2.72825328,Know,0,0,lure,old,FalseAlarm,,,0,
P27,P27_18,18,peach,1.57934099,New,,,lure,old,CorrectRej,,,,
P27,P27_19,19,vest,1.945832925,Know,1,1,target,old,Hit,small,lower,2,0
P27,P27_2,2,ditch,1.414902972,Remember,3,0,lure,old,FalseAlarm,,,3,
P27,P27_20,20,wreck,3.047410643,New,,,lure,old,CorrectRej,,,,
P27,P27_21,21,dusk,0.896184225,Know,2,3,target,old,Hit,large,upper,5,2
P27,P27_22,22,noose,2.197297669,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_23,23,rack,0.896609558,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_24,24,glove,1.047424529,Remember,0,0,target,old,Hit,large,lower,0,0
P27,P27_25,25,rail,1.579459322,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_26,26,witch,2.790837671,Know,2,4,target,old,Hit,small,upper,6,1
P27,P27_28,28,blade,2.044576093,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_29,29,graph,2.404531658,Know,1,2,target,old,Hit,small,lower,3,0
P27,P27_3,3,starch,1.229484453,Know,2,3,target,old,Hit,large,upper,5,2
P27,P27_31,31,thread,2.431050851,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_32,32,frost,1.413997063,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_33,33,purse,2.016550271,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_34,34,yoke,1.2297827,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_35,35,lamp,1.579440305,Guess,0,0,lure,old,FalseAlarm,,,0,
P27,P27_36,36,kiss,1.229675536,Remember,0,2,target,old,Hit,large,lower,2,0
P27,P27_37,37,clam,2.328613108,New,,,target,new,Miss,large,upper,,
P27,P27_38,38,cage,2.728038953,New,,,lure,old,CorrectRej,,,,
P27,P27_39,39,fleet,0.902872435,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_4,4,rope,1.945636408,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_40,40,flood,1.797190203,Know,3,3,target,old,Hit,large,upper,6,2
P27,P27_41,41,scar,1.229544525,Remember,2,3,target,old,Hit,large,upper,5,2
P27,P27_42,42,globe,0.896886372,Remember,1,3,target,old,Hit,small,upper,4,1
P27,P27_43,43,jeep,1.621375949,New,,,lure,old,CorrectRej,,,,
P27,P27_44,44,pill,1.579549883,New,,,lure,old,CorrectRej,,,,
P27,P27_45,45,hymn,1.229693346,New,,,lure,old,CorrectRej,,,,
P27,P27_46,46,mink,2.762282069,New,,,lure,old,CorrectRej,,,,
P27,P27_47,47,juice,1.296220449,Remember,3,-3,target,old,Hit,large,lower,6,2
P27,P27_48,48,doll,1.945772249,Guess,-1,-2,lure,old,FalseAlarm,,,3,
P27,P27_49,49,hood,1.591659359,Know,-1,-2,target,old,Hit,large,upper,3,0
P27,P27_5,5,vase,1.945752627,Know,-1,-2,target,old,Hit,small,lower,3,2
P27,P27_50,50,foil,2.197489355,New,,,lure,old,CorrectRej,,,,
P27,P27_51,51,hawk,1.414172449,New,,,lure,old,CorrectRej,,,,
P27,P27_52,52,lard,2.371943991,Know,0,0,lure,old,FalseAlarm,,,0,
P27,P27_53,53,pearl,1.229751607,Guess,1,-3,lure,old,FalseAlarm,,,4,
P27,P27_54,54,arch,1.945713686,Remember,0,-1,target,old,Hit,large,upper,1,0
P27,P27_55,55,pork,1.229940275,Remember,-4,4,target,old,Hit,small,upper,8,2
P27,P27_56,56,drum,2.74598084,Know,0,0,target,old,Hit,small,lower,0,0
P27,P27_57,57,tooth,2.32878457,New,,,target,new,Miss,large,upper,,
P27,P27_58,58,brick,0.896707666,Remember,1,3,target,old,Hit,large,upper,4,2
P27,P27_59,59,mast,1.945749911,Remember,1,-2,target,old,Hit,large,lower,3,2
P27,P27_6,6,grate,2.328699443,Know,-2,3,target,old,Hit,small,upper,5,2
P27,P27_60,60,ramp,1.414104528,New,,,lure,old,CorrectRej,,,,
P27,P27_61,61,gown,1.579397137,Remember,2,-4,target,old,Hit,small,lower,6,1
P27,P27_62,62,keel,2.360036164,Guess,-3,3,lure,old,FalseAlarm,,,6,
P27,P27_63,63,heel,1.047289895,Remember,2,3,target,old,Hit,small,upper,5,1
P27,P27_64,64,maze,2.328849472,New,,,lure,old,CorrectRej,,,,
P27,P27_65,65,pipe,1.981356569,Guess,-3,2,lure,old,FalseAlarm,,,5,
P27,P27_66,66,tomb,2.816144257,New,,,lure,old,CorrectRej,,,,
P27,P27_67,67,isle,1.943972506,New,,,lure,old,CorrectRej,,,,
P27,P27_68,68,calf,1.945357783,New,,,lure,old,CorrectRej,,,,
P27,P27_69,69,lime,1.231285705,Remember,2,-3,target,old,Hit,small,lower,5,1
P27,P27_7,7,hook,2.413455812,Remember,0,0,lure,old,FalseAlarm,,,0,
P27,P27_70,70,haze,0.896432361,Remember,-2,-3,target,old,Hit,large,lower,5,1
P27,P27_71,71,deer,2.328718158,New,,,lure,old,CorrectRej,,,,
P27,P27_72,72,bass,1.579332537,New,,,target,new,Miss,small,upper,,
P27,P27_73,73,lint,1.229962915,Know,-3,-3,lure,old,FalseAlarm,,,6,
P27,P27_74,74,grape,0.89665182,Remember,-2,-3,target,old,Hit,small,lower,5,2
P27,P27_75,75,nerve,1.593926093,Remember,-3,-3,target,old,Hit,small,lower,6,2
P27,P27_76,76,fuse,1.797186883,Know,0,0,lure,old,FalseAlarm,,,0,
P27,P27_77,77,herb,0.896890598,Remember,-3,3,target,old,Hit,small,upper,6,2
P27,P27_78,78,flame,1.414001893,New,,,lure,old,CorrectRej,,,,
P27,P27_79,79,skull,1.229791152,Remember,-2,2,target,old,Hit,large,upper,4,1
P27,P27_8,8,rake,1.579477736,Know,-2,-4,target,old,Hit,small,lower,6,2
P27,P27_80,80,rein,1.579394119,New,,,target,new,Miss,large,upper,,
P27,P27_81,81,cork,0.900526309,New,,,lure,old,CorrectRej,,,,
P27,P27_82,82,badge,1.653130155,Remember,-1,1,target,old,Hit,large,upper,2,1
P27,P27_83,83,ridge,1.22983764,Guess,-2,-3,lure,old,FalseAlarm,,,5,
P27,P27_84,84,stove,1.579444531,New,,,lure,old,CorrectRej,,,,
P27,P27_85,85,flag,1.579386572,New,,,lure,old,CorrectRej,,,,
P27,P27_86,86,tray,0.896661178,Know,-4,3,target,old,Hit,large,upper,7,1
P27,P27_87,87,aisle,1.579439399,Remember,-3,-3,target,old,Hit,small,lower,6,2
P27,P27_88,88,lawn,1.047415473,Remember,1,-2,target,old,Hit,large,lower,3,2
P27,P27_89,89,tent,1.229877185,Remember,-1,-3,lure,old,FalseAlarm,,,4,
P27,P27_9,9,goat,1.976010167,Know,-2,0,target,old,Hit,large,lower,2,0
P27,P27_90,90,dome,1.414155544,Guess,0,0,lure,old,FalseAlarm,,,0,
P27,P27_91,91,pier,2.376205174,New,,,lure,old,CorrectRej,,,,
P27,P27_92,92,sponge,2.328154569,Remember,1,2,target,old,Hit,small,upper,3,1
P27,P27_93,93,wheat,0.896351158,New,,,target,new,Miss,large,upper,,
P27,P27_94,94,bolt,1.048935987,Remember,2,-2,target,old,Hit,large,lower,4,2
P27,P27_95,95,crown,2.614210484,New,,,lure,old,CorrectRej,,,,
P27,P27_96,96,itch,1.579338575,New,,,lure,old,CorrectRej,,,,
P27,P27_97,97,crumb,1.283681715,Guess,-1,-1,lure,old,FalseAlarm,,,2,
P27,P27_98,98,wing,1.945702517,New,,,lure,old,CorrectRej,,,,
P27,P27_99,99,dough,1.229712666,Remember,-3,-3,target,old,Hit,small,lower,6,2
P28,P28_10,10,fork,1.229880092,Guess,0,0,lure,old,FalseAlarm,,,0,
P28,P28_100,100,yacht,1.797396636,Remember,2,0,target,old,Hit,small,upper,2,0
P28,P28_101,101,nest,1.57957101,New,,,lure,old,CorrectRej,,,,
P28,P28_102,102,reed,1.586898839,Know,-2,2,target,old,Hit,small,lower,4,1
P28,P28_103,103,nurse,2.19723405,New,,,lure,old,CorrectRej,,,,
P28,P28_104,104,chalk,2.328713254,Know,0,0,target,old,Hit,large,lower,0,0
P28,P28_105,105,bell,1.229771118,Guess,0,2,target,old,Hit,large,lower,2,0
P28,P28_106,106,toast,3.047415201,New,,,lure,old,CorrectRej,,,,
P28,P28_107,107,moss,1.618763346,Guess,-2,0,lure,old,FalseAlarm,,,2,
P28,P28_108,108,hail,1.591734753,Guess,1,1,lure,old,FalseAlarm,,,2,
P28,P28_109,109,seal,3.047401919,Guess,1,2,lure,old,FalseAlarm,,,3,
P28,P28_11,11,wrap,1.579567992,New,,,lure,old,CorrectRej,,,,
P28,P28_110,110,germ,2.015839279,Guess,-3,2,target,old,Hit,small,upper,5,2
P28,P28_111,111,leaf,1.945761391,Know,2,-2,lure,old,FalseAlarm,,,4,
P28,P28_112,112,mosque,0.896573927,New,,,target,new,Miss,large,upper,,
P28,P28_113,113,lens,1.955379185,New,,,lure,old,CorrectRej,,,,
P28,P28_114,114,sleeve,2.197237371,New,,,lure,old,CorrectRej,,,,
P28,P28_115,115,pine,0.89649514,Remember,-3,2,target,old,Hit,large,lower,5,0
P28,P28_116,116,wolf,1.797471499,Know,-2,-2,lure,old,FalseAlarm,,,4,
P28,P28_117,117,mouse,2.197419397,Guess,2,-2,lure,old,FalseAlarm,,,4,
P28,P28_118,118,mule,1.414165847,New,,,target,new,Miss,large,lower,,
P28,P28_119,119,tank,2.197170356,New,,,target,new,Miss,large,lower,,
P28,P28_12,12,lace,2.728286837,New,,,lure,old,CorrectRej,,,,
P28,P28_120,120,newt,2.328726537,Know,1,2,lure,old,FalseAlarm,,,3,
P28,P28_121,121,kick,2.197438415,Remember,2,-2,target,old,Hit,small,lower,4,1
P28,P28_122,122,quart,1.797220044,Remember,2,-2,lure,old,FalseAlarm,,,4,
P28,P28_123,123,bush,1.996045538,New,,,lure,old,CorrectRej,,,,
P28,P28_124,124,knight,1.94567717,Remember,1,2,target,old,Hit,large,upper,3,2
P28,P28_125,125,trout,2.046633063,New,,,target,new,Miss,small,lower,,
P28,P28_126,126,waist,1.977819093,Remember,3,4,target,old,Hit,small,upper,7,1
P28,P28_127,127,peach,1.945698602,Know,2,3,target,old,Hit,large,lower,5,1
P28,P28_128,128,vest,2.199198905,Guess,-3,-2,target,old,Hit,small,upper,5,1
P28,P28_13,13,ditch,1.414002839,Remember,0,0,lure,old,FalseAlarm,,,0,
P28,P28_14,14,dusk,1.589315286,Remember,1,2,target,old,Hit,large,upper,3,2
P28,P28_15,15,noose,1.945884855,Guess,0,0,lure,old,FalseAlarm,,,0,
P28,P28_16,16,rack,1.58310316,Know,2,2,target,old,Hit,large,lower,4,1
P28,P28_17,17,glove,1.285598153,Remember,2,3,target,old,Hit,large,upper,5,2
P28,P28_18,18,rail,1.57928484,New,,,lure,old,CorrectRej,,,,
P28,P28_19,19,witch,1.229757534,Remember,-3,-3,target,old,Hit,small,lower,6,2
P28,P28_20,20,blade,2.197410039,New,,,lure,old,CorrectRej,,,,
P28,P28_21,21,graph,1.579386268,Remember,-2,3,target,old,Hit,large,upper,5,1
P28,P28_22,22,starch,1.579586707,Guess,1,-2,target,old,Hit,large,lower,3,2
P28,P28_23,23,thread,1.414151056,Guess,0,0,target,old,Hit,small,upper,0,0
P28,P28_24,24,purse,1.579508826,Know,1,0,lure,old,FalseAlarm,,,1,
P28,P28_25,25,yoke,1.797312415,New,,,target,new,Miss,small,upper,,
P28,P28_26,26,lamp,2.197311932,Know,-2,-2,target,old,Hit,small,upper,4,1
P28,P28_27,27,kiss,3.047368412,New,,,target,new,Miss,small,upper,,
P28,P28_28,28,clam,3.047289926,New,,,lure,old,CorrectRej,,,,
P28,P28_29,29,cage,2.197326724,Know,2,3,target,old,Hit,large,upper,5,2
P28,P28_30,30,fleet,1.797413541,New,,,lure,old,CorrectRej,,,,
P28,P28_31,31,rope,1.249336043,Remember,3,-3,target,old,Hit,small,upper,6,0
P28,P28_32,32,flood,1.229150781,New,,,lure,old,CorrectRej,,,,
P28,P28_33,33,scar,1.57929933,Know,0,0,lure,old,FalseAlarm,,,0,
P28,P28_34,34,globe,1.413873338,Guess,1,-2,target,old,Hit,small,upper,3,0
P28,P28_35,35,jeep,2.613953393,New,,,lure,old,CorrectRej,,,,
P28,P28_36,36,pill,3.047250683,New,,,target,new,Miss,large,upper,,
P28,P28_38,38,hymn,2.197362646,Remember,3,4,lure,old,FalseAlarm,,,7,
P28,P28_39,39,nail,2.613819364,Guess,-2,0,target,old,Hit,large,lower,2,0
P28,P28_40,40,mink,2.19740702,New,,,target,new,Miss,small,lower,,
P28,P28_41,41,juice,2.328658315,Know,-1,-1,target,old,Hit,large,upper,2,0
P28,P28_42,42,doll,1.602313692,New,,,lure,old,CorrectRej,,,,
P28,P28_43,43,hood,2.196515606,New,,,lure,old,CorrectRej,,,,
P28,P28_44,44,vase,2.328873848,Guess,1,-1,lure,old,FalseAlarm,,,2,
P28,P28_45,45,foil,1.590318693,Remember,-4,-4,target,old,Hit,large,lower,8,1
P28,P28_46,46,hawk,1.646271909,New,,,target,new,Miss,small,lower,,
P28,P28_47,47,lard,3.166430003,Know,-2,2,lure,old,FalseAlarm,,,4,
P28,P28_48,48,pearl,1.945824481,Remember,0,-2,target,old,Hit,large,upper,2,0
P28,P28_49,49,arch,2.197301669,Guess,-1,-1,target,old,Hit,small,upper,2,1
P28,P28_5,5,cream,2.391453654,Remember,-2,-3,target,old,Hit,large,lower,5,1
P28,P28_50,50,pork,1.945540424,Remember,2,2,target,old,Hit,small,upper,4,1
P28,P28_51,51,drum,2.614068404,Know,-2,-2,target,old,Hit,small,upper,4,1
P28,P28_52,52,veil,2.728411508,New,,,lure,old,CorrectRej,,,,
P28,P28_53,53,tooth,2.613922904,Guess,-1,-2,target,old,Hit,small,lower,3,2
P28,P28_54,54,mast,1.229932013,New,,,lure,old,CorrectRej,,,,
P28,P28_55,55,grate,3.144290754,Know,1,2,target,old,Hit,large,upper,3,2
P28,P28_56,56,quill,1.579547767,Guess,-2,2,target,old,Hit,large,lower,4,0
P28,P28_57,57,ramp,1.95669925,Remember,1,2,target,old,Hit,small,lower,3,0
P28,P28_58,58,gown,1.797363431,New,,,lure,old,CorrectRej,,,,
P28,P28_59,59,keel,1.57944815,New,,,lure,old,CorrectRej,,,,
P28,P28_6,6,heel,2.728371661,Guess,0,0,lure,old,FalseAlarm,,,0,
P28,P28_60,60,maze,3.274321297,New,,,lure,old,CorrectRej,,,,
P28,P28_61,61,pipe,1.978235972,New,,,target,new,Miss,small,upper,,
P28,P28_62,62,tomb,1.798429928,Remember,-1,0,target,old,Hit,small,lower,1,1
P28,P28_63,63,isle,2.61409195,New,,,lure,old,CorrectRej,,,,
P28,P28_64,64,lime,2.395035309,Know,2,2,lure,old,FalseAlarm,,,4,
P28,P28_65,65,hook,1.954524296,Remember,-3,-3,target,old,Hit,large,upper,6,0
P28,P28_66,66,haze,1.945865233,Know,1,-2,lure,old,FalseAlarm,,,3,
P28,P28_67,67,duke,1.414166753,Remember,2,4,target,old,Hit,large,upper,6,2
P28,P28_68,68,deer,1.414151357,Guess,2,-3,target,old,Hit,large,upper,5,1
P28,P28_69,69,bass,1.945763504,Guess,-2,-2,lure,old,FalseAlarm,,,4,
P28,P28_7,7,lint,1.229705311,Remember,-2,4,target,old,Hit,small,lower,6,1
P28,P28_70,70,grape,1.797126767,Remember,2,-2,target,old,Hit,large,lower,4,2
P28,P28_71,71,nerve,1.585594772,New,,,lure,old,CorrectRej,,,,
P28,P28_72,72,fuse,2.422316264,Know,-2,-1,lure,old,FalseAlarm,,,3,
P28,P28_73,73,herb,1.22974878,New,,,lure,old,CorrectRej,,,,
P28,P28_74,74,flame,1.945678981,Remember,-2,-3,target,old,Hit,small,lower,5,2
P28,P28_75,75,skull,2.197249144,Guess,-3,-1,target,old,Hit,small,upper,4,1
P28,P28_76,76,rake,1.22993473,New,,,target,new,Miss,small,lower,,
P28,P28_77,77,mole,1.231044998,Know,0,0,target,old,Hit,large,upper,0,0
P28,P28_78,78,rein,1.229793456,New,,,lure,old,CorrectRej,,,,
P28,P28_79,79,badge,1.945616193,Know,-1,2,target,old,Hit,large,lower,3,0
P28,P28_8,8,ridge,1.797273172,Know,-2,0,target,old,Hit,small,upper,2,1
P28,P28_80,80,stove,2.32864141,Know,-2,-2,lure,old,FalseAlarm,,,4,
P28,P28_81,81,flag,1.229553472,New,,,lure,old,CorrectRej,,,,
P28,P28_82,82,tray,2.727878712,New,,,lure,old,CorrectRej,,,,
P28,P28_83,83,aisle,2.364814167,Know,-2,0,lure,old,FalseAlarm,,,2,
P28,P28_84,84,lawn,1.41376708,Remember,2,3,target,old,Hit,large,lower,5,1
P28,P28_85,85,tent,2.197167941,Guess,2,2,target,old,Hit,small,lower,4,0
P28,P28_86,86,goat,1.267663915,Guess,-1,3,lure,old,FalseAlarm,,,4,
P28,P28_87,87,dome,1.579529353,Know,-2,-1,lure,old,FalseAlarm,,,3,
P28,P28_88,88,pier,2.32855085,New,,,target,new,Miss,small,lower,,
P28,P28_89,89,wheat,2.328541794,Guess,2,3,lure,old,FalseAlarm,,,5,
P28,P28_9,9,bolt,1.579652816,Remember,-2,2,lure,old,FalseAlarm,,,4,
P28,P28_90,90,crown,1.579276992,Guess,2,2,target,old,Hit,large,upper,4,2
P28,P28_91,91,itch,1.239563391,Remember,1,-2,target,old,Hit,small,lower,3,1
P28,P28_92,92,crumb,1.229949522,Remember,-2,3,target,old,Hit,large,lower,5,0
P28,P28_93,93,wing,1.797325999,Know,0,0,lure,old,FalseAlarm,,,0,
P28,P28_94,94,dough,1.945871874,Know,-2,0,target,old,Hit,small,upper,2,1
P28,P28_95,95,fork,2.197390418,Guess,2,3,lure,old,FalseAlarm,,,5,
P28,P28_96,96,yacht,1.415224194,Know,2,-1,lure,old,FalseAlarm,,,3,
P28,P28_97,97,reed,1.600069007,Remember,2,2,lure,old,FalseAlarm,,,4,
P28,P28_98,98,nurse,1.94577588,Guess,-2,2,lure,old,FalseAlarm,,,4,
P28,P28_99,99,chalk,2.197510561,Know,1,-2,lure,old,FalseAlarm,,,3,
P29,P29_100,100,bell,1.247696211,Remember,-2,-3,target,old,Hit,small,upper,5,1
P29,P29_101,101,toast,1.578710989,New,,,lure,old,CorrectRej,,,,
P29,P29_102,102,moss,1.614192372,New,,,target,new,Miss,small,lower,,
P29,P29_103,103,hail,2.813456114,New,,,lure,old,CorrectRej,,,,
P29,P29_104,104,seal,1.797324535,Remember,0,2,target,old,Hit,large,lower,2,0
P29,P29_105,105,wrap,1.579146888,New,,,target,new,Miss,large,lower,,
P29,P29_106,106,germ,1.945903562,New,,,lure,old,CorrectRej,,,,
P29,P29_107,107,leaf,1.945615881,New,,,lure,old,CorrectRej,,,,
P29,P29_108,108,bean,2.046001518,New,,,lure,old,CorrectRej,,,,
P29,P29_109,109,mosque,2.197355325,New,,,lure,old,CorrectRej,,,,
P29,P29_110,110,lens,1.945579053,New,,,target,new,Miss,small,upper,,
P29,P29_111,111,sleeve,1.047537126,New,,,lure,old,CorrectRej,,,,
P29,P29_112,112,pine,1.414044154,New,,,target,new,Miss,large,upper,,
P29,P29_113,113,wolf,2.42521844,New,,,lure,old,CorrectRej,,,,
P29,P29_114,114,mouse,3.047080398,New,,,lure,old,CorrectRej,,,,
P29,P29_115,115,mule,1.413989214,Remember,0,0,target,old,Hit,large,lower,0,0
P29,P29_116,116,tank,1.264911801,New,,,lure,old,CorrectRej,,,,
P29,P29_117,117,lace,1.94572878,New,,,lure,old,CorrectRej,,,,
P29,P29_118,118,newt,1.580646271,Remember,-3,-3,target,old,Hit,large,lower,6,1
P29,P29_119,119,kick,0.6972139,Remember,2,1,target,old,Hit,large,lower,3,1
P29,P29_120,120,quart,2.328791513,New,,,lure,old,CorrectRej,,,,
P29,P29_121,121,bush,1.797300385,Remember,0,0,target,old,Hit,small,lower,0,0
P29,P29_122,122,knight,1.797262048,New,,,lure,old,CorrectRej,,,,
P29,P29_123,123,spruce,1.945823868,New,,,lure,old,CorrectRej,,,,
P29,P29_124,124,trout,1.413990422,Remember,-2,-2,target,old,Hit,large,upper,4,0
P29,P29_125,125,waist,0.896491829,Remember,-3,-3,target,old,Hit,small,lower,6,2
P29,P29_126,126,peach,2.197379777,Remember,0,0,target,old,Hit,small,upper,0,0
P29,P29_127,127,vest,1.579642557,Remember,0,0,target,old,Hit,large,lower,0,0
P29,P29_128,128,ditch,1.797223711,New,,,target,new,Miss,small,upper,,
P29,P29_17,17,wreck,0.913687798,Remember,4,0,target,old,Hit,large,upper,4,1
P29,P29_18,18,dusk,1.047397964,New,,,lure,old,CorrectRej,,,,
P29,P29_19,19,noose,3.22689985,Remember,-3,-2,target,old,Hit,small,lower,5,2
P29,P29_21,21,rack,1.579380836,Remember,1,-1,target,old,Hit,large,upper,2,1
P29,P29_22,22,glove,3.210338108,Remember,-3,-3,target,old,Hit,large,lower,6,1
P29,P29_23,23,rail,1.229690931,Remember,-1,1,target,old,Hit,small,upper,2,2
P29,P29_24,24,witch,2.033060092,New,,,lure,old,CorrectRej,,,,
P29,P29_25,25,blade,1.579049988,Remember,0,0,target,old,Hit,small,upper,0,0
P29,P29_26,26,graph,1.797287707,Remember,-1,2,target,old,Hit,small,upper,3,2
P29,P29_27,27,thread,1.965279629,New,,,target,new,Miss,small,upper,,
P29,P29_28,28,frost,1.579394421,New,,,lure,old,CorrectRej,,,,
P29,P29_29,29,purse,1.641858668,New,,,target,new,Miss,large,upper,,
P29,P29_30,30,yoke,2.039746792,New,,,lure,old,CorrectRej,,,,
P29,P29_31,31,lamp,1.414048381,Remember,-1,-1,target,old,Hit,small,upper,2,1
P29,P29_32,32,clam,1.945858583,New,,,lure,old,CorrectRej,,,,
P29,P29_33,33,cage,1.797423246,New,,,lure,old,CorrectRej,,,,
P29,P29_34,34,fleet,1.250161575,Remember,-1,-1,target,old,Hit,small,upper,2,1
P29,P29_35,35,rope,1.79727201,New,,,lure,old,CorrectRej,,,,
P29,P29_36,36,flood,1.581877595,New,,,target,new,Miss,large,upper,,
P29,P29_38,38,scar,1.579439399,Remember,1,1,lure,old,FalseAlarm,,,2,
P29,P29_39,39,globe,1.615554103,New,,,target,new,Miss,large,lower,,
P29,P29_40,40,pill,1.414000987,New,,,target,new,Miss,small,lower,,
P29,P29_41,41,hymn,1.797328761,Remember,-1,-2,target,old,Hit,large,upper,3,0
P29,P29_42,42,nail,1.047550408,New,,,lure,old,CorrectRej,,,,
P29,P29_43,43,mink,1.229667687,New,,,lure,old,CorrectRej,,,,
P29,P29_44,44,juice,1.945630672,New,,,lure,old,CorrectRej,,,,
P29,P29_45,45,doll,2.328625787,Remember,-1,-1,target,old,Hit,large,lower,2,1
P29,P29_46,46,hood,0.938731758,New,,,target,new,Miss,small,lower,,
P29,P29_47,47,vase,1.617891173,New,,,lure,old,CorrectRej,,,,
P29,P29_48,48,foil,1.414193278,Remember,-2,-2,target,old,Hit,large,upper,4,0
